time (seconds),strain * 1.e21
0.25653076171875,-0.1470137895678116
0.256591796875,-0.1316244787070527
0.25665283203125,-0.1141189843418666
0.2567138671875,-0.094778737828697
0.25677490234375,-0.0739437473976
0.2568359375,-0.0519913436195747
0.25689697265625,-0.0293118372509623
0.2569580078125,-0.006284383786834
0.25701904296875,0.0167436672544473
0.257080078125,0.0394712001622124
0.25714111328125,0.0616498142292912
0.2572021484375,0.0830819303150897
0.25726318359375,0.103611375336317
0.25732421875,0.1231083797294314
0.25738525390625,0.1414517703481764
0.2574462890625,0.1585116404007866
0.25750732421875,0.1741356965785488
0.257568359375,0.1881417530794772
0.25762939453125,0.2003176998867489
0.2576904296875,0.2104290313099528
0.25775146484375,0.2182328704709862
0.2578125,0.2234965085647169
0.25787353515625,0.2260179409992696
0.2579345703125,0.2256457548899059
0.25799560546875,0.2222958983251042
0.258056640625,0.2159632608242628
0.25811767578125,0.2067266080798315
0.2581787109375,0.1947461941640518
0.25823974609375,0.1802542137045149
0.25830078125,0.1635390937622804
0.25836181640625,0.1449254413181312
0.2584228515625,0.1247521352617938
0.25848388671875,0.1033513541730318
0.258544921875,0.0810311569763447
0.25860595703125,0.0580636955288076
0.2586669921875,0.0346803750272778
0.25872802734375,0.0110743289257852
0.2587890625,-0.01259049169161
0.25885009765625,-0.0361653236981777
0.2589111328125,-0.0595001955877528
0.25897216796875,-0.0824281163868365
0.259033203125,-0.1047528828170969
0.25909423828125,-0.1262430275743095
0.2591552734375,-0.1466334342764098
0.25921630859375,-0.1656348943685862
0.25927734375,-0.1829505938016794
0.25933837890625,-0.1982973538002285
0.2593994140625,-0.2114286168507364
0.25946044921875,-0.2221558731378904
0.259521484375,-0.2303654911438109
0.25958251953125,-0.2360286019595174
0.2596435546875,-0.2392026706227416
0.25970458984375,-0.2400246033474859
0.259765625,-0.238696490851116
0.25982666015625,-0.2354660603174554
0.2598876953125,-0.2306044363561292
0.25994873046875,-0.2243839639748172
0.260009765625,-0.217058707924733
0.26007080078125,-0.2088498045648883
0.2601318359375,-0.1999371434101203
0.26019287109375,-0.1904580263179108
0.26025390625,-0.1805125914048852
0.26031494140625,-0.1701749313010781
0.2603759765625,-0.1595080584281684
0.26043701171875,-0.1485803268318599
0.260498046875,-0.1374807224259575
0.26055908203125,-0.12633057358938
0.2606201171875,-0.1152896669420718
0.26068115234375,-0.1045554564760919
0.2607421875,-0.0943549650168277
0.26080322265625,-0.084929983221268
0.2608642578125,-0.0765171922347405
0.26092529296875,-0.0693257879518872
0.260986328125,-0.063515854231872
0.26104736328125,-0.0591808407953779
0.2611083984375,-0.0563369526848336
0.26116943359375,-0.0549212071970868
0.26123046875,-0.0547985806800079
0.26129150390625,-0.0557772395742644
0.2613525390625,-0.0576295832114716
0.26141357421875,-0.0601160129804096
0.261474609375,-0.063008094625288
0.26153564453125,-0.0661079997736693
0.2615966796875,-0.0692617099003106
0.26165771484375,-0.0723644261790234
0.26171875,-0.0753578538163545
0.26177978515625,-0.078220284285159
0.2618408203125,-0.0809514509981636
0.26190185546875,-0.0835548375969681
0.261962890625,-0.0860203629019055
0.26202392578125,-0.0883101070186943
0.2620849609375,-0.0903491131123744
0.26214599609375,-0.0920225380259744
0.26220703125,-0.0931796558959301
0.26226806640625,-0.0936444203067171
0.2623291015625,-0.0932314643638024
0.26239013671875,-0.0917656670759539
0.262451171875,-0.089102848900184
0.26251220703125,-0.0851488510773002
0.2625732421875,-0.0798742977144891
0.26263427734375,-0.0733228164510833
0.2626953125,-0.0656113449600901
0.26275634765625,-0.0569222075233803
0.2628173828125,-0.0474877575095679
0.26287841796875,-0.0375694357000045
0.262939453125,-0.0274339526049137
0.26300048828125,-0.0173298093418189
0.2630615234375,-0.0074674317593456
0.26312255859375,0.0019942271727097
0.26318359375,0.0109526806284041
0.26324462890625,0.0193579082299414
0.2633056640625,0.0272002834069323
0.26336669921875,0.0344926580614754
0.263427734375,0.0412497184969593
0.26348876953125,0.0474681117738325
0.2635498046875,0.0531106632536486
0.26361083984375,0.0580972315266849
0.263671875,0.0623035594719046
0.26373291015625,0.0655682142965421
0.2637939453125,0.0677065618284877
0.26385498046875,0.0685297182253346
0.263916015625,0.0678656790330052
0.26397705078125,0.0655795749631419
0.2640380859375,0.061590313892388
0.26409912109375,0.0558815389058204
0.26416015625,0.0485056351803231
0.26422119140625,0.0395803695931103
0.2642822265625,0.0292786130797196
0.26434326171875,0.0178123991816513
0.264404296875,0.0054132452686168
0.26446533203125,-0.00768882118679
0.2645263671875,-0.0212848123123907
0.26458740234375,-0.0352022832606688
0.2646484375,-0.0493146573308489
0.26470947265625,-0.0635430131603909
0.2647705078125,-0.0778499453686345
0.26483154296875,-0.0922262302256136
0.264892578125,-0.1066721384385544
0.26495361328125,-0.1211761043593526
0.2650146484375,-0.1356939621279028
0.26507568359375,-0.1501320627165469
0.26513671875,-0.1643371873049345
0.26519775390625,-0.1780951878066226
0.2652587890625,-0.1911388807183872
0.26531982421875,-0.203164242933353
0.265380859375,-0.213852670812098
0.26544189453125,-0.2228961032155195
0.2655029296875,-0.2300213442652512
0.26556396484375,-0.2350101257840633
0.265625,-0.2377122642723154
0.26568603515625,-0.2380504040729221
0.2657470703125,-0.2360160692180207
0.26580810546875,-0.2316579869821406
0.265869140625,-0.2250647583876247
0.26593017578125,-0.2163447142127632
0.2659912109375,-0.2056060910192944
0.26605224609375,-0.1929405020469249
0.26611328125,-0.1784120760800022
0.26617431640625,-0.1620536537389328
0.2662353515625,-0.1438703094963896
0.26629638671875,-0.1238495089400816
0.266357421875,-0.10197649953582
0.26641845703125,-0.0782529556538045
0.2664794921875,-0.052716416721298
0.26654052734375,-0.0254578133465597
0.2666015625,0.003365495811005
0.26666259765625,0.0335232586087209
0.2667236328125,0.064713711190814
0.26678466796875,0.0965730323896882
0.266845703125,0.1286919551684495
0.26690673828125,0.1606375914914975
0.2669677734375,0.1919777521498169
0.26702880859375,0.2223046045190632
0.26708984375,0.2512545032369763
0.26715087890625,0.2785213117255207
0.2672119140625,0.3038614489588819
0.26727294921875,0.3270901108370206
0.267333984375,0.348069490012734
0.26739501953125,0.366691167468378
0.2674560546875,0.3828558887071253
0.26751708984375,0.3964543868589066
0.267578125,0.4073526885742617
0.26763916015625,0.4153845640050256
0.2677001953125,0.4203526272601233
0.26776123046875,0.4220381996529205
0.267822265625,0.4202186404066624
0.26788330078125,0.414689721452957
0.2679443359375,0.4052899379566874
0.26800537109375,0.3919233997330695
0.26806640625,0.3745781527718988
0.26812744140625,0.3533374949698513
0.2681884765625,0.3283829709218986
0.26824951171875,0.2999889405044117
0.268310546875,0.2685096408755996
0.26837158203125,0.234360428136603
0.2684326171875,0.1979954133996866
0.26849365234375,0.1598840041983567
0.2685546875,0.1204889352642617
0.26861572265625,0.0802482338404908
0.2686767578125,0.0395631646400599
0.26873779296875,-0.0012065344520806
0.268798828125,-0.0417398332010775
0.26885986328125,-0.0817448310186763
0.2689208984375,-0.1209442813426289
0.26898193359375,-0.1590588985867256
0.26904296875,-0.1957915700747156
0.26910400390625,-0.2308155370098826
0.2691650390625,-0.2637690782879214
0.26922607421875,-0.2942583495158052
0.269287109375,-0.3218688639949722
0.26934814453125,-0.3461847159845789
0.2694091796875,-0.366813265313947
0.26947021484375,-0.3834119685887497
0.26953125,-0.3957135851251388
0.26959228515625,-0.4035461592184419
0.2696533203125,-0.4068449755402503
0.26971435546875,-0.4056550001988892
0.269775390625,-0.4001238461254772
0.26983642578125,-0.3904866516900384
0.2698974609375,-0.3770452424025311
0.26995849609375,-0.3601445566398452
0.27001953125,-0.3401495286553997
0.27008056640625,-0.3174253512023564
0.2701416015625,-0.2923233416185639
0.27020263671875,-0.2651737146427085
0.270263671875,-0.2362855583795901
0.27032470703125,-0.2059532609345337
0.2703857421875,-0.174467698671576
0.27044677734375,-0.1421299141004336
0.2705078125,-0.1092648377004097
0.27056884765625,-0.0762326777828752
0.2706298828125,-0.0434358124187644
0.27069091796875,-0.0113194446592787
0.270751953125,0.0196350066138015
0.27081298828125,0.0489238714188148
0.2708740234375,0.0760415887618629
0.27093505859375,0.1005054715548323
0.27099609375,0.1218820687062611
0.27105712890625,0.139811898576702
0.2711181640625,0.1540293869187254
0.27117919921875,0.1643753565519589
0.271240234375,0.1708003404711408
0.27130126953125,0.1733582439702548
0.2713623046875,0.172191278749162
0.27142333984375,0.1675083865602398
0.271484375,0.1595603677710918
0.27154541015625,0.1486154766978272
0.2716064453125,0.1349391560298283
0.27166748046875,0.1187807653768961
0.271728515625,0.1003688070018954
0.27178955078125,0.0799146385656704
0.2718505859375,0.0576232665332803
0.27191162109375,0.0337086956517472
0.27197265625,0.0084106621880276
0.27203369140625,-0.0179904444081027
0.2720947265625,-0.0451631600729553
0.27215576171875,-0.0727209518781144
0.272216796875,-0.1002257149441802
0.27227783203125,-0.1271988486397788
0.2723388671875,-0.1531389696599121
0.27239990234375,-0.1775444227456685
0.2724609375,-0.1999381332315814
0.27252197265625,-0.21989205549478
0.2725830078125,-0.2370485426556884
0.27264404296875,-0.2511363930644487
0.272705078125,-0.2619799799484552
0.27276611328125,-0.2695005809306696
0.2728271484375,-0.2737097951967216
0.27288818359375,-0.2746958354581401
0.27294921875,-0.2726044373167555
0.27301025390625,-0.2676169537548446
0.2730712890625,-0.2599287311149775
0.27313232421875,-0.2497309603140527
0.273193359375,-0.2371987375502116
0.27325439453125,-0.2224870497189209
0.2733154296875,-0.2057350496932116
0.27337646484375,-0.187077618805359
0.2734375,-0.1666620112571911
0.27349853515625,-0.1446664537901086
0.2735595703125,-0.1213171373506784
0.27362060546875,-0.0969002487168793
0.273681640625,-0.0717664583123018
0.27374267578125,-0.0463263782736731
0.2738037109375,-0.0210368215675067
0.27386474609375,0.0036208431112386
0.27392578125,0.0271676022358838
0.27398681640625,0.049155480829078
0.2740478515625,0.0691943069590514
0.27410888671875,0.086973250627879
0.274169921875,0.1022746825053253
0.27423095703125,0.114979104352228
0.2742919921875,0.1250612138034258
0.27435302734375,0.1325782631768248
0.2744140625,0.1376526305934835
0.27447509765625,0.1404510249363388
0.2745361328125,0.141163039153287
0.27459716796875,0.1399817722489782
0.274658203125,0.1370889131287845
0.27471923828125,0.1326460747435305
0.2747802734375,0.1267933468974069
0.27484130859375,0.1196550513316775
0.27490234375,0.1113516416169586
0.27496337890625,0.1020157310337849
0.2750244140625,0.0918094795334347
0.27508544921875,0.0809401823325582
0.275146484375,0.0696710383663357
0.27520751953125,0.058324756161567
0.2752685546875,0.0472786991389747
0.27532958984375,0.0369514596073906
0.275390625,0.0277819627513577
0.27545166015625,0.0202033439969482
0.2755126953125,0.0146147301369523
0.27557373046875,0.0113545038462287
0.275634765625,0.0106785799375364
0.27569580078125,0.0127466495624396
0.2757568359375,0.0176182045224892
0.27581787109375,0.0252585420232451
0.27587890625,0.0355532896946775
0.27593994140625,0.0483287546908007
0.2760009765625,0.0633747631073098
0.27606201171875,0.0804665531123105
0.276123046875,0.0993826646276434
0.27618408203125,0.1199165849377545
0.2762451171875,0.1418809883664415
0.27630615234375,0.1651045157943758
0.2763671875,0.189422068835993
0.27642822265625,0.2146605159901535
0.2764892578125,0.2406223999098114
0.27655029296875,0.2670705278337629
0.276611328125,0.2937161886991698
0.27667236328125,0.3202132588559619
0.2767333984375,0.3461596960094755
0.27679443359375,0.3711069234886414
0.27685546875,0.3945765371216966
0.27691650390625,0.4160828494665686
0.2769775390625,0.4351590962410545
0.27703857421875,0.4513846098242679
0.277099609375,0.4644099394729573
0.27716064453125,0.4739769077097248
0.2772216796875,0.4799310301302578
0.27728271484375,0.4822245802941643
0.27734375,0.4809098056566966
0.27740478515625,0.476123261461965
0.2774658203125,0.468063610083957
0.27752685546875,0.45696619020243
0.277587890625,0.4430780613827486
0.27764892578125,0.4266370991989485
0.2777099609375,0.4078580629221793
0.27777099609375,0.3869274216217853
0.27783203125,0.3640073012769176
0.27789306640625,0.3392474815423032
0.2779541015625,0.3128031143819682
0.27801513671875,0.2848548878238103
0.278076171875,0.25562791023827
0.27813720703125,0.2254058021798918
0.2781982421875,0.1945372921104916
0.27825927734375,0.1634337976384395
0.2783203125,0.1325578414893228
0.27838134765625,0.1024035388966077
0.2784423828125,0.0734715633993465
0.27850341796875,0.0462416999013
0.278564453125,0.021146238732409
0.27862548828125,-0.0014528496863632
0.2786865234375,-0.0212806436758753
0.27874755859375,-0.0381583957075603
0.27880859375,-0.0520044212133608
0.27886962890625,-0.0628269665679759
0.2789306640625,-0.0707100977863697
0.27899169921875,-0.0757944732739156
0.279052734375,-0.0782555846118494
0.27911376953125,-0.0782824852461029
0.2791748046875,-0.0760600417878827
0.27923583984375,-0.0717572795255769
0.279296875,-0.0655234498922987
0.27935791015625,-0.0574921448067895
0.2794189453125,-0.0477924173819152
0.27947998046875,-0.0365647455421699
0.279541015625,-0.0239789184496663
0.27960205078125,-0.0102505460807368
0.2796630859375,0.0043470512591067
0.27972412109375,0.0194782465228228
0.27978515625,0.0347494343022838
0.27984619140625,0.0497225717760653
0.2799072265625,0.0639367588165945
0.27996826171875,0.0769353095842042
0.280029296875,0.0882947730933021
0.28009033203125,0.0976520120603478
0.2801513671875,0.1047257996137548
0.28021240234375,0.1093302974775817
0.2802734375,0.111379046550564
0.28033447265625,0.1108795207628972
0.2803955078125,0.1079195886207044
0.28045654296875,0.1026481599147238
0.280517578125,0.0952528358859465
0.28057861328125,0.0859376044814892
0.2806396484375,0.0749035184517774
0.28070068359375,0.0623348003053833
0.28076171875,0.0483919694836548
0.28082275390625,0.0332125337287672
0.2808837890625,0.0169186975695068
0.28094482421875,-0.000369439888059
0.281005859375,-0.0185174655506628
0.28106689453125,-0.0373596963488459
0.2811279296875,-0.0566844733774663
0.28118896484375,-0.0762243035018531
0.28125,-0.0956529376383752
0.28131103515625,-0.1145906390052365
0.2813720703125,-0.1326178341710262
0.28143310546875,-0.1492961958958686
0.281494140625,-0.1641950632885551
0.28155517578125,-0.1769200960886528
0.2816162109375,-0.1871404609257793
0.28167724609375,-0.1946108964230725
0.28173828125,-0.1991857021699134
0.28179931640625,-0.2008228662086237
0.2818603515625,-0.1995779998150534
0.28192138671875,-0.1955892920794839
0.281982421875,-0.1890560429263442
0.28204345703125,-0.180214201088691
0.2821044921875,-0.1693126117936172
0.28216552734375,-0.1565933925664233
0.2822265625,-0.1422790645323633
0.28228759765625,-0.1265678875389957
0.2823486328125,-0.1096374996003027
0.28240966796875,-0.0916556814193682
0.282470703125,-0.0727959891644279
0.28253173828125,-0.0532552193128321
0.2825927734375,-0.0332693679629143
0.28265380859375,-0.0131250613967543
0.28271484375,0.0068357380544574
0.28277587890625,0.0262188683330675
0.2828369140625,0.0445889348109793
0.28289794921875,0.0614870456161174
0.282958984375,0.0764534414937654
0.28302001953125,0.0890526866835012
0.2830810546875,0.0988988897881036
0.28314208984375,0.1056783399318339
0.283203125,0.1091670105980224
0.28326416015625,0.1092407837011083
0.2833251953125,0.1058770633146483
0.28338623046875,0.0991475642666579
0.283447265625,0.0892032765038523
0.28350830078125,0.076253743756674
0.2835693359375,0.0605436640485426
0.28363037109375,0.0423302267690025
0.28369140625,0.021864446525406
0.28375244140625,-0.0006209320850821
0.2838134765625,-0.0249154717777945
0.28387451171875,-0.0508268283038606
0.283935546875,-0.0781693772652486
0.28399658203125,-0.1067478880813592
0.2840576171875,-0.1363392989132552
0.28411865234375,-0.1666761197206089
0.2841796875,-0.1974349037329267
0.28424072265625,-0.2282324694437334
0.2843017578125,-0.2586312715299905
0.28436279296875,-0.2881538311756556
0.284423828125,-0.3163047070672691
0.28448486328125,-0.3425972966493088
0.2845458984375,-0.3665820347962382
0.28460693359375,-0.3878724882715993
0.28466796875,-0.4061663388382889
0.28472900390625,-0.4212590367081034
0.2847900390625,-0.43304882028261
0.28485107421875,-0.4415328105169249
0.284912109375,-0.4467949531336778
0.28497314453125,-0.4489875607824594
0.2850341796875,-0.4483089544771247
0.28509521484375,-0.4449801328620659
0.28515625,-0.4392234503737813
0.28521728515625,-0.4312459434119597
0.2852783203125,-0.4212292770718416
0.28533935546875,-0.4093273927100893
0.285400390625,-0.395671873411564
0.28546142578125,-0.3803838858326741
0.2855224609375,-0.3635904909407108
0.28558349609375,-0.3454423704774743
0.28564453125,-0.326129714980567
0.28570556640625,-0.3058931881576832
0.2857666015625,-0.285027522253731
0.28582763671875,-0.2638763559601759
0.285888671875,-0.2428182391487214
0.28594970703125,-0.2222450850541333
0.2860107421875,-0.2025355659991597
0.28607177734375,-0.1840268396706236
0.2861328125,-0.1669883590327747
0.28619384765625,-0.1516012729066548
0.2862548828125,-0.1379461599281383
0.28631591796875,-0.1260007014634217
0.286376953125,-0.115647520454267
0.28643798828125,-0.1066909931487998
0.2864990234375,-0.0988806427098275
0.28656005859375,-0.0919379328839425
0.28662109375,-0.0855829360748693
0.28668212890625,-0.0795574611830937
0.2867431640625,-0.073641839214985
0.28680419921875,-0.0676636237517011
0.286865234375,-0.061497727768069
0.28692626953125,-0.0550587307546356
0.2869873046875,-0.0482871336600571
0.28704833984375,-0.0411321548489308
0.287109375,-0.0335341187684164
0.28717041015625,-0.0254094738945171
0.2872314453125,-0.0166410356408659
0.28729248046875,-0.0070753255661753
0.287353515625,0.0034720534495594
0.28741455078125,0.0152031686322491
0.2874755859375,0.0283179638474502
0.28753662109375,0.042990317332381
0.28759765625,0.0593431574000539
0.28765869140625,0.0774262209568552
0.2877197265625,0.097199818806648
0.28778076171875,0.1185271499639743
0.287841796875,0.1411764907793425
0.28790283203125,0.1648332092095852
0.2879638671875,0.1891201794069956
0.28802490234375,0.2136239815016468
0.2880859375,0.2379235039133679
0.28814697265625,0.2616173492389418
0.2882080078125,0.2843467245859545
0.28826904296875,0.3058111801157678
0.288330078125,0.3257756092802076
0.28839111328125,0.3440682474418433
0.2884521484375,0.3605707659725144
0.28851318359375,0.3752026982205289
0.28857421875,0.3879032063612936
0.28863525390625,0.3986135190632846
0.2886962890625,0.4072631464534145
0.28875732421875,0.4137622300064042
0.288818359375,0.4180013291944953
0.28887939453125,0.4198588328777916
0.2889404296875,0.4192151132231995
0.28900146484375,0.4159715487152192
0.2890625,0.4100717553472953
0.28912353515625,0.4015219529109456
0.2891845703125,0.3904074275949964
0.28924560546875,0.3769024977550022
0.289306640625,0.3612721920849258
0.28936767578125,0.3438649226315668
0.2894287109375,0.3250966083720576
0.28948974609375,0.3054277909111534
0.28955078125,0.2853361867129226
0.28961181640625,0.2652877877553302
0.2896728515625,0.2457099324990417
0.28973388671875,0.2269695892761509
0.289794921875,0.2093594160083794
0.28985595703125,0.193093090916446
0.2899169921875,0.1783100966506899
0.28997802734375,0.1650887691845477
0.2900390625,0.1534652221828488
0.29010009765625,0.1434549288949407
0.2901611328125,0.1350733918803518
0.29022216796875,0.1283525130490466
0.290283203125,0.1233500175778603
0.29034423828125,0.1201504625759592
0.2904052734375,0.118857697324645
0.29046630859375,0.1195799016315565
0.29052734375,0.1224094355122542
0.29058837890625,0.1274006168668062
0.2906494140625,0.1345489873599794
0.29071044921875,0.1437754290870178
0.290771484375,0.1549177154166276
0.29083251953125,0.167730961361072
0.2908935546875,0.1818971745086448
0.29095458984375,0.1970428289348985
0.291015625,0.2127622834862873
0.29107666015625,0.2286441413847592
0.2911376953125,0.2442973506808892
0.29119873046875,0.2593739221627578
0.291259765625,0.2735855921037136
0.29132080078125,0.2867125875482295
0.2913818359375,0.2986037511075378
0.29144287109375,0.3091684595360149
0.29150390625,0.3183618492104703
0.29156494140625,0.326165712685758
0.2916259765625,0.332567968276548
0.29168701171875,0.3375437811721092
0.291748046875,0.34104120905095
0.29180908203125,0.342973642117483
0.2918701171875,0.3432203247932262
0.29193115234375,0.3416350126797496
0.2919921875,0.3380615601867944
0.29205322265625,0.3323541570623855
0.2921142578125,0.3243991623685217
0.29217529296875,0.3141351386389638
0.292236328125,0.301567899501942
0.29229736328125,0.2867781504157499
0.2923583984375,0.2699204136405317
0.29241943359375,0.2512131517965381
0.29248046875,0.2309212318668374
0.29254150390625,0.2093330070576015
0.2926025390625,0.1867351318596724
0.29266357421875,0.1633885595617256
0.292724609375,0.1395089612880269
0.29278564453125,0.1152541446405524
0.2928466796875,0.0907200393052443
0.29290771484375,0.0659455815633623
0.29296875,0.0409255741705845
0.29302978515625,0.0156295240115401
0.2930908203125,-0.0099763301458918
0.29315185546875,-0.035907027651579
0.293212890625,-0.0621401448216082
0.29327392578125,-0.0886029924133327
0.2933349609375,-0.1151675248696878
0.29339599609375,-0.1416535979631882
0.29345703125,-0.1678400166479135
0.29351806640625,-0.1934817379572346
0.2935791015625,-0.2183308003331083
0.29364013671875,-0.2421581150494307
0.293701171875,-0.2647731499320532
0.29376220703125,-0.2860387257819482
0.2938232421875,-0.3058786786026078
0.29388427734375,-0.3242770730290364
0.2939453125,-0.3412689094414872
0.29400634765625,-0.3569236334182572
0.2940673828125,-0.3713239642350156
0.29412841796875,-0.3845433538999096
0.294189453125,-0.396625585034894
0.29425048828125,-0.4075696007804659
0.2943115234375,-0.4173218102338812
0.29437255859375,-0.4257770307321449
0.29443359375,-0.432788017576785
0.29449462890625,-0.438182310575321
0.2945556640625,-0.4417841073943729
0.29461669921875,-0.4434382201830321
0.294677734375,-0.4430328936793973
0.29473876953125,-0.4405183461814957
0.2947998046875,-0.4359184142301249
0.29486083984375,-0.4293336429666191
0.294921875,-0.4209353681578553
0.29498291015625,-0.4109515517579437
0.2950439453125,-0.3996462551156451
0.29510498046875,-0.3872955715981497
0.295166015625,-0.3741634057887259
0.29522705078125,-0.3604805041944515
0.2952880859375,-0.3464296090491018
0.29534912109375,-0.33213866428569
0.29541015625,-0.3176828067119712
0.29547119140625,-0.3030945797955904
0.2955322265625,-0.2883806097810573
0.29559326171875,-0.2735420763622934
0.295654296875,-0.2585958045875429
0.29571533203125,-0.2435927449130128
0.2957763671875,-0.2286310085436496
0.29583740234375,-0.213861424355481
0.2958984375,-0.1994846219608412
0.29595947265625,-0.1857397834441412
0.2960205078125,-0.1728863747403975
0.29608154296875,-0.1611812350838215
0.296142578125,-0.1508541493105714
0.29620361328125,-0.1420853011729007
0.2962646484375,-0.1349877851385802
0.29632568359375,-0.1295976632858012
0.29638671875,-0.1258729439615034
0.29644775390625,-0.1237015098322252
0.2965087890625,-0.1229167443133759
0.29656982421875,-0.1233186277867316
0.296630859375,-0.1246974133903375
0.29669189453125,-0.1268566210703113
0.2967529296875,-0.1296321362525862
0.29681396484375,-0.13290478920182
0.296875,-0.1366048038828173
0.29693603515625,-0.1407076959548565
0.2969970703125,-0.1452224172066887
0.29705810546875,-0.1501736744684375
0.297119140625,-0.1555812126853873
0.29718017578125,-0.1614392929704156
0.2972412109375,-0.1676995906691556
0.29730224609375,-0.1742603033004059
0.29736328125,-0.1809633901537304
0.29742431640625,-0.1876006369586456
0.2974853515625,-0.1939278692569352
0.29754638671875,-0.1996853882511674
0.297607421875,-0.2046217669204878
0.29766845703125,-0.2085176611386873
0.2977294921875,-0.2112063531157889
0.29779052734375,-0.2125883192145117
0.2978515625,-0.2126380169028167
0.29791259765625,-0.2114021150290139
0.2979736328125,-0.208989453118514
0.29803466796875,-0.2055540683559742
0.298095703125,-0.201273572387457
0.29815673828125,-0.196325841235662
0.2982177734375,-0.1908672811092952
0.29827880859375,-0.1850157661490916
0.29833984375,-0.1788406442817662
0.29840087890625,-0.17236104653191
0.2984619140625,-0.165552402381804
0.29852294921875,-0.1583598757843954
0.298583984375,-0.1507165300209885
0.29864501953125,-0.1425634295718763
0.2987060546875,-0.1338686564606141
0.29876708984375,-0.1246424077625109
0.298828125,-0.1149458828123851
0.29888916015625,-0.1048924630149191
0.2989501953125,-0.0946407116954065
0.29901123046875,-0.0843799239590371
0.299072265625,-0.0743101234424749
0.29913330078125,-0.0646192722184024
0.2991943359375,-0.055460908518033
0.29925537109375,-0.0469354429965278
0.29931640625,-0.0390779073057574
0.29937744140625,-0.0318540687500386
0.2994384765625,-0.0251656348387471
0.29949951171875,-0.0188639688317361
0.299560546875,-0.0127704870977738
