,time (seconds),strain * 1.e21
80,0.25493260975000004,-0.026547708070125808
81,0.25499364490625004,-0.028146236000957725
82,0.25505468006250004,-0.029683789263313293
83,0.25511571521875004,-0.031156582037940223
84,0.25517675037500004,-0.03256101993392022
85,0.25523778553125004,-0.033893679943670194
86,0.25529882068750004,-0.03515130097247119
87,0.25535985584375004,-0.036330786885667606
88,0.25542089100000004,-0.03742922206265895
89,0.25548192615625004,-0.03844389751368952
90,0.25554296131250004,-0.03937234398905779
91,0.25560399646875004,-0.04021236743082313
92,0.25566503162500004,-0.04096208174318594
93,0.25572606678125004,-0.04161993424342415
94,0.25578710193750004,-0.04218472024171816
95,0.25584813709375004,-0.04265558482239962
96,0.25590917225000004,-0.04303201181817844
97,0.25597020740625004,-0.04331380189585369
98,0.25603124256250004,-0.04350104331861415
99,0.25609227771875004,-0.04359408006938032
100,0.25615331287500004,-0.043593482442837825
101,0.25621434803125004,-0.04350002487510349
102,0.25627538318750004,-0.043314674726539326
103,0.25633641834375004,-0.04303859411832528
104,0.25639745350000004,-0.042673154983677006
105,0.25645848865625004,-0.04221996551513257
106,0.25651952381250004,-0.04168090446144823
107,0.25658055896875004,-0.04105815850575879
108,0.25664159412500004,-0.04035425742061156
109,0.25670262928125004,-0.03957210192389767
110,0.25676366443750004,-0.038714980118305736
111,0.25682469959375004,-0.03778656994362098
112,0.25688573475000004,-0.036790926977091215
113,0.25694676990625004,-0.03573245890039731
114,0.25700780506250004,-0.03461588971954663
115,0.25706884021875004,-0.033446218115556724
116,0.25712987537500004,-0.03222867492928531
117,0.25719091053125004,-0.030968684652381468
118,0.25725194568750004,-0.029671834929749296
119,0.25731298084375004,-0.02834385660808
120,0.25737401600000004,-0.026990615010745008
121,0.25743505115625004,-0.025618111159624687
122,0.25749608631250004,-0.024232489893173212
123,0.25755712146875004,-0.022840050513430448
124,0.25761815662500004,-0.021447254931844812
125,0.25767919178125004,-0.02006072837698323
126,0.25774022693750004,-0.018687248566793654
127,0.25780126209375004,-0.017333720713714057
128,0.25786229725000004,-0.01600713760934789
129,0.25792333240625004,-0.014714526052006406
130,0.25798436756250004,-0.013462882739742199
131,0.25804540271875004,-0.012259104181107311
132,0.25810643787500004,-0.011109915966592797
133,0.25816747303125004,-0.01002180678063049
134,0.25822850818750004,-0.009000971813540305
135,0.25828954334375004,-0.00805326886308067
136,0.25835057850000004,-0.007184188600302032
137,0.25841161365625004,-0.006398838483783809
138,0.25847264881250004,-0.005701937935260104
139,0.25853368396875004,-0.005097820915193489
140,0.25859471912500004,-0.00459044117693944
141,0.25865575428125004,-0.00418337535915369
142,0.25871678943750004,-0.0038798197141776025
143,0.25877782459375004,-0.0036825775687672575
144,0.25883885975000004,-0.003594036377803157
145,0.25889989490625004,-0.0036161351971114256
146,0.25896093006250004,-0.003750325273517248
147,0.25902196521875004,-0.003997527947391359
148,0.25908300037500004,-0.004358094959026268
149,0.25914403553125004,-0.0048317764076910566
150,0.25920507068750004,-0.005417701002833579
151,0.25926610584375004,-0.006114371955763294
152,0.25932714100000004,-0.0069196800733300765
153,0.25938817615625004,-0.007830933592148974
154,0.25944921131250004,-0.008844902327426633
155,0.25951024646875004,-0.009957872090534368
156,0.25957128162500004,-0.01116570428941408
157,0.25963231678125004,-0.012463895315293875
158,0.25969335193750004,-0.013847630779816886
159,0.25975438709375004,-0.015311830826348436
160,0.25981542225000004,-0.016851184422446312
161,0.25987645740625004,-0.01846017249451917
162,0.25993749256250004,-0.02013308169802767
163,0.25999852771875004,-0.021864012238247247
164,0.26005956287500004,-0.023646884225091275
165,0.26012059803125004,-0.025475447400675064
166,0.26018163318750004,-0.027343298666252697
167,0.26024266834375004,-0.029243910716180575
168,0.26030370350000004,-0.031170673426267
169,0.26036473865625004,-0.03311694768870635
170,0.26042577381250004,-0.035076129426530725
171,0.26048680896875004,-0.03704171984913381
172,0.26054784412500004,-0.039007396876865816
173,0.26060887928125004,-0.04096708223775578
174,0.26066991443750004,-0.04291499908937035
175,0.26073094959375004,-0.04484571609553625
176,0.26079198475000004,-0.04675417553565816
177,0.26085301990625004,-0.04863570500375848
178,0.26091405506250004,-0.05048601427633527
179,0.26097509021875004,-0.052301180697649406
180,0.26103612537500004,-0.05407762769054336
181,0.26109716053125004,-0.055812101568367176
182,0.26115819568750004,-0.05750165161957005
183,0.26121923084375004,-0.05914361749579463
184,0.26128026600000004,-0.060735626400773235
185,0.26134130115625004,-0.06227560068260896
186,0.26140233631250004,-0.06376177446116257
187,0.26146337146875004,-0.06519271617143113
188,0.26152440662500004,-0.06656735263635645
189,0.26158544178125004,-0.06788498968991286
190,0.26164647693750004,-0.06914532454475873
191,0.26170751209375004,-0.07034844601544009
192,0.26176854725000004,-0.07149482023477427
193,0.26182958240625004,-0.0725852614133859
194,0.26189061756250004,-0.07362088920846728
195,0.26195165271875004,-0.07460307608979921
196,0.26201268787500004,-0.07553338944916996
197,0.26207372303125004,-0.07641353389201529
198,0.26213475818750004,-0.07724529907387856
199,0.26219579334375004,-0.07803051760912309
200,0.26225682850000004,-0.07877103610721427
201,0.26231786365625004,-0.07946870049886566
202,0.26237889881250004,-0.0801253547784983
203,0.26243993396875004,-0.08074285040984992
204,0.26250096912500004,-0.0813230621938639
205,0.26256200428125004,-0.08186790559374474
206,0.26262303943750004,-0.08237935046734263
207,0.26268407459375004,-0.08285942687524193
208,0.26274510975000004,-0.08331022000433447
209,0.26280614490625004,-0.08373385306465812
210,0.26286718006250004,-0.08413245900902966
211,0.26292821521875004,-0.08450814379188802
212,0.26298925037500004,-0.08486294534570357
213,0.26305028553125004,-0.08519879329029015
214,0.26311132068750004,-0.08551747447512553
215,0.26317235584375004,-0.08582060877177326
216,0.26323339100000004,-0.08610963818119635
217,0.26329442615625004,-0.08638583049720418
218,0.26335546131250004,-0.08665029674076742
219,0.26341649646875004,-0.08690401964932408
220,0.26347753162500004,-0.08714788895560517
221,0.26353856678125004,-0.0873827382511087
222,0.26359960193750004,-0.08760937803938294
223,0.26366063709375004,-0.08782862017238478
224,0.26372167225000004,-0.08804129014310637
225,0.26378270740625004,-0.08824822549100429
226,0.26384374256250004,-0.08845026060082319
227,0.26390477771875004,-0.08864820014204972
228,0.26396581287500004,-0.08884278501607827
229,0.26402684803125004,-0.08903465571338044
230,0.26408788318750004,-0.08922431828253027
231,0.26414891834375004,-0.08941211763496588
232,0.26420995350000004,-0.08959822172737449
233,0.26427098865625004,-0.08978261845550577
234,0.26433202381250004,-0.089965125115081
235,0.26439305896875004,-0.09014540833339652
236,0.26445409412500004,-0.09032301074154467
237,0.26451512928125004,-0.09049737958702514
238,0.26457616443750004,-0.09066789214146045
239,0.26463719959375004,-0.09083387319212355
240,0.26469823475000004,-0.0909946010573312
241,0.26475926990625004,-0.09114930026614093
242,0.26482030506250004,-0.09129712104216714
243,0.26488134021875004,-0.09143710773488528
244,0.26494237537500004,-0.09156816005363581
245,0.26500341053125004,-0.09168899212647888
246,0.26506444568750004,-0.09179809485514742
247,0.26512548084375004,-0.09189370670154294
248,0.26518651600000004,-0.09197379696931139
249,0.26524755115625004,-0.09203606399347496
250,0.26530858631250004,-0.09207794866472296
251,0.26536962146875004,-0.09209666168503604
252,0.26543065662500004,-0.0920892211762672
253,0.26549169178125004,-0.09205249600352196
254,0.26555272693750004,-0.0919832496144564
255,0.26561376209375004,-0.09187817941391481
256,0.26567479725000004,-0.09173394765494695
257,0.26573583240625004,-0.09154720138610724
258,0.26579686756250004,-0.09131458091624912
259,0.26585790271875004,-0.09103271825311193
260,0.26591893787500004,-0.0906982287410803
261,0.26597997303125004,-0.09030770040022018
262,0.26604100818750004,-0.08985768605960795
263,0.26610204334375004,-0.08934470319133667
264,0.26616307850000004,-0.08876524541101122
265,0.26622411365625004,-0.08811580805161967
266,0.26628514881250004,-0.0873929282679349
267,0.26634618396875004,-0.08659323807392413
268,0.26640721912500004,-0.08571352685791529
269,0.26646825428125004,-0.08475080853271685
270,0.26652928943750004,-0.08370238776460281
271,0.26659032459375004,-0.0825659197907939
272,0.26665135975000004,-0.08133945916961062
273,0.26671239490625004,-0.08002149428727176
274,0.26677343006250004,-0.07861096635164586
275,0.26683446521875004,-0.07710727365468592
276,0.26689550037500004,-0.07551026377926645
277,0.26695653553125004,-0.07382021788394989
278,0.26701757068750004,-0.07203783200709966
279,0.26707860584375004,-0.07016420037276154
280,0.26713964100000004,-0.06820080495190685
281,0.26720067615625004,-0.06614951414553749
282,0.26726171131250004,-0.06401259162032855
283,0.26732274646875004,-0.0617927143193428
284,0.26738378162500004,-0.05949299679224068
285,0.26744481678125004,-0.05711701752470813
286,0.26750585193750004,-0.0546688421179343
287,0.26756688709375004,-0.052153038104228666
288,0.26762792225000004,-0.0495746768994781
289,0.26768895740625004,-0.04693931978678641
290,0.26774999256250004,-0.04425298669726258
291,0.26781102771875004,-0.041522108631415824
292,0.26787206287500004,-0.03875346654505981
293,0.26793309803125004,-0.03595412111812599
294,0.26799413318750004,-0.033131338801190326
295,0.26805516834375004,-0.030292519751842967
296,0.26811620350000004,-0.02744513270228792
297,0.26817723865625004,-0.02459666052808395
298,0.26823827381250004,-0.021754558506427612
299,0.26829930896875004,-0.018926225226647855
300,0.26836034412500004,-0.016118984147174085
301,0.26842137928125004,-0.013340072174732048
302,0.26848241443750004,-0.01059663061317089
303,0.26854344959375004,-0.007895693543412883
304,0.26860448475000004,-0.005244169194304704
305,0.26866551990625004,-0.0026488110716107703
306,0.26872655506250004,-0.00011617734836026205
307,0.26878759021875004,0.0023474209753441147
308,0.26884862537500004,0.00473598066112359
309,0.26890966053125004,0.007043871440999293
310,0.26897069568750004,0.009265900645439066
311,0.26903173084375004,0.01139737171673432
312,0.26909276600000004,0.01343413153255638
313,0.26915380115625004,0.015372602652878839
314,0.26921483631250004,0.017209798350319664
315,0.26927587146875004,0.018943320335747527
316,0.26933690662500004,0.02057134114888506
317,0.26939794178125004,0.022092574947801015
318,0.26945897693750004,0.023506241645149105
319,0.26952001209375004,0.02481202982763977
320,0.26958104725000004,0.026010063590621645
321,0.26964208240625004,0.027100877371193776
322,0.26970311756250004,0.02808540123030573
323,0.26976415271875004,0.02896495706251027
324,0.26982518787500004,0.029741264196995514
325,0.26988622303125004,0.03041645109691412
326,0.26994725818750004,0.03099306862887724
327,0.27000829334375004,0.031474099846149406
328,0.27006932850000004,0.03186296148775506
329,0.27013036365625004,0.032163493404465546
330,0.27019139881250004,0.03237993373286855
331,0.27025243396875004,0.03251687961212958
332,0.27031346912500004,0.03257923528192809
333,0.27037450428125004,0.032572151210647715
334,0.27043553943750004,0.032500959210476466
335,0.27049657459375004,0.03237110910489888
336,0.27055760975000004,0.03218811233147274
337,0.27061864490625004,0.03195749691300489
338,0.27067968006250004,0.03168477665086507
339,0.27074071521875004,0.03137543541587349
340,0.27080175037500004,0.03103492532460713
341,0.27086278553125004,0.030668675697852928
342,0.27092382068750004,0.030282108279939296
343,0.27098485584375004,0.029880653459363155
344,0.27104589100000004,0.029469762278415843
345,0.27110692615625004,0.02905490984199176
346,0.27116796131250004,0.028641587208263552
347,0.27122899646875004,0.0282352807450502
348,0.27129003162500004,0.02784143998073147
349,0.27135106678125004,0.02746543686155801
350,0.27141210193750004,0.027112520766467398
351,0.27147313709375004,0.026787774410333386
352,0.27153417225000004,0.026496075769270627
353,0.27159520740625004,0.026242070385022364
354,0.27165624256250004,0.02603015696331182
355,0.27171727771875004,0.02586448728617449
356,0.27177831287500004,0.02574897939113812
357,0.27183934803125004,0.025687341037183807
358,0.27190038318750004,0.025683098965846536
359,0.27196141834375004,0.025739628600821747
360,0.27202245350000004,0.025860178740916052
361,0.27208348865625004,0.02604788650434933
362,0.27214452381250004,0.02630577917554263
363,0.27220555896875004,0.02663676148489637
364,0.27226659412500004,0.02704358894209405
365,0.27232762928125004,0.02752882983748468
366,0.27238866443750004,0.028094820131714143
367,0.27244969959375004,0.02874361643617436
368,0.27251073475000004,0.029476952503536897
369,0.27257176990625004,0.030296204069571658
370,0.27263280506250004,0.031202365603273743
371,0.27269384021875004,0.032196040725244915
372,0.27275487537500004,0.033277446013420045
373,0.27281591053125004,0.034446425935720185
374,0.27287694568750004,0.03570247502691984
375,0.27293798084375004,0.03704476240467039
376,0.27299901600000004,0.038472153450774045
377,0.27306005115625004,0.03998322401000887
378,0.27312108631250004,0.04157626370339686
379,0.27318212146875004,0.043249266732186285
380,0.27324315662500004,0.04499991059960547
381,0.27330419178125004,0.04682552519547383
382,0.27336522693750004,0.048723056374125856
383,0.27342626209375004,0.05068902925762104
384,0.27348729725000004,0.05271951684864928
385,0.27354833240625004,0.05481011908614615
386,0.27360936756250004,0.05695595628532883
387,0.27367040271875004,0.05915167914582231
388,0.27373143787500004,0.06139149544361244
389,0.27379247303125004,0.06366921144725543
390,0.27385350818750004,0.06597828431952031
391,0.27391454334375004,0.06831188054186073
392,0.27397557850000004,0.07066293490781671
393,0.27403661365625004,0.07302420494103667
394,0.27409764881250004,0.07538831665375591
395,0.27415868396875004,0.07774779921070431
396,0.27421971912500004,0.08009510805269002
397,0.27428075428125004,0.08242263806430809
398,0.27434178943750004,0.08472273013614616
399,0.27440282459375004,0.08698767570761218
400,0.27446385975000004,0.08920972439496849
401,0.27452489490625004,0.09138109952979016
402,0.27458593006250004,0.09349402539394468
403,0.27464696521875004,0.09554076828944723
404,0.27470800037500004,0.0975136915670364
405,0.27476903553125004,0.09940532265286314
406,0.27483007068750004,0.1012084282661331
407,0.27489110584375004,0.102916092685154
408,0.27495214100000004,0.10452179329321212
409,0.27501317615625004,0.10601946781278304
410,0.27507421131250004,0.10740356859211377
411,0.27513524646875004,0.10866910090277011
412,0.27519628162500004,0.10981164420671267
413,0.27525731678125004,0.11082735746361268
414,0.27531835193750004,0.11171297146400665
415,0.27537938709375004,0.1124657726116642
416,0.27544042225000004,0.11308358333039444
417,0.27550145740625004,0.11356474422957574
418,0.27556249256250004,0.11390810233987216
419,0.27562352771875004,0.11411300825292393
420,0.27568456287500004,0.1141793230905996
421,0.27574559803125004,0.11410743417899911
422,0.27580663318750004,0.1138982764193726
423,0.27586766834375004,0.1135533549173343
424,0.27592870350000004,0.1130747636710854
425,0.27598973865625004,0.11246519514733344
426,0.27605077381250004,0.11172793639167668
427,0.27611180896875004,0.11086684881254737
428,0.27617284412500004,0.10988633072822233
429,0.27623387928125004,0.10879126389041108
430,0.27629491443750004,0.1075869471847657
431,0.27635594959375004,0.10627902226731233
432,0.27641698475000004,0.10487339679809236
433,0.27647801990625004,0.10337617104766744
434,0.27653905506250004,0.1017935729631792
435,0.27660009021875004,0.1001319053913812
436,0.27666112537500004,0.09839750727270927
437,0.27672216053125004,0.0965967285219364
438,0.27678319568750004,0.09473591630754644
439,0.27684423084375004,0.09282140882935207
440,0.27690526600000004,0.09085953170939932
441,0.27696630115625004,0.088856591898592
442,0.27702733631250004,0.08681886458966508
443,0.27708837146875004,0.08475256992591367
444,0.27714940662500004,0.08266383810846889
445,0.27721044178125004,0.08055866356022764
446,0.27727147693750004,0.0784428507928478
447,0.27733251209375004,0.07632195624513792
448,0.27739354725000004,0.074201231371309
449,0.27745458240625004,0.07208557250097775
450,0.27751561756250004,0.0699794824280655
451,0.27757665271875004,0.0678870473911263
452,0.27763768787500004,0.06581193126970523
453,0.27769872303125004,0.06375738670732636
454,0.27775975818750004,0.06172628079008265
455,0.27782079334375004,0.05972113116454159
456,0.27788182850000004,0.05774414732435189
457,0.27794286365625004,0.05579727139896394
458,0.27800389881250004,0.053882213195761565
459,0.27806493396875004,0.05200047541399296
460,0.27812596912500004,0.05015336668996295
461,0.27818700428125004,0.04834200218813917
462,0.27824803943750004,0.04656729351616854
463,0.27830907459375004,0.044829931506509046
464,0.27837010975000004,0.04313036661137303
465,0.27843114490625004,0.04146879212237053
466,0.27849218006250004,0.03984513508307829
467,0.27855321521875004,0.03825905866335575
468,0.27861425037500004,0.036709978072763355
469,0.27867528553125004,0.035197090059313776
470,0.27873632068750004,0.033719413972230876
471,0.27879735584375004,0.03227584057249572
472,0.27885839100000004,0.030865183521822957
473,0.27891942615625004,0.02948622795851264
474,0.27898046131250004,0.028137770858483555
475,0.27904149646875004,0.026818648942684223
476,0.27910253162500004,0.025527751574484715
477,0.27916356678125004,0.024264018147240288
478,0.27922460193750004,0.02302642159208576
479,0.27928563709375004,0.021813941527219268
480,0.27934667225000004,0.0206255319456372
481,0.27940770740625004,0.019460088997745647
482,0.27946874256250004,0.01831642427359772
483,0.27952977771875004,0.017193248051639992
484,0.27959081287500004,0.01608916539794539
485,0.27965184803125004,0.015002686008349055
486,0.27971288318750004,0.01393224658233059
487,0.27977391834375004,0.0128762426148037
488,0.27983495350000004,0.011833065072971945
489,0.27989598865625004,0.010801136700853631
490,0.27995702381250004,0.00977894277142045
491,0.28001805896875004,0.008765051973741287
492,0.28007909412500004,0.0077581246507427235
493,0.28014012928125004,0.006756907564452714
494,0.28020116443750004,0.00576021646750677
495,0.28026219959375004,0.0047669096885508844
496,0.28032323475000004,0.003775857406456928
497,0.28038426990625004,0.002785912073461917
498,0.28044530506250004,0.0017958854306765676
499,0.28050634021875004,0.0008045367396972817
500,0.28056737537500004,-0.0001894246510388496
501,0.28062841053125004,-0.0011873212578291119
502,0.28068944568750004,-0.002190474933108412
503,0.28075048084375004,-0.003200162870941531
504,0.28081151600000004,-0.004217566741662028
505,0.28087255115625004,-0.0052437204689873935
506,0.28093358631250004,-0.006279462285598728
507,0.28099462146875004,-0.007325396014755157
508,0.28105565662500004,-0.008381865130447442
509,0.28111669178125004,-0.009448941255692327
510,0.28117772693750004,-0.01052642665012831
511,0.28123876209375004,-0.011613868227969015
512,0.28129979725000004,-0.012710579034592058
513,0.28136083240625004,-0.013815662134289808
514,0.28142186756250004,-0.014928031667881954
515,0.28148290271875004,-0.016046426455551224
516,0.28154393787500004,-0.01716941285536489
517,0.28160497303125004,-0.0182953754424242
518,0.28166600818750004,-0.01942249617085924
519,0.28172704334375004,-0.020548724707801037
520,0.28178807850000004,-0.0216717442817362
521,0.28184911365625004,-0.022788938418833456
522,0.28191014881250004,-0.023897364193189163
523,0.28197118396875004,-0.024993737048766864
524,0.28203221912500004,-0.026074430941657428
525,0.28209325428125004,-0.027135495690330465
526,0.28215428943750004,-0.028172691279599146
527,0.28221532459375004,-0.0291815367535025
528,0.28227635975000004,-0.03015736956104073
529,0.28233739490625004,-0.031095410044336063
530,0.28239843006250004,-0.03199082535070131
531,0.28245946521875004,-0.032838787464274016
532,0.28252050037500004,-0.03363452122370369
533,0.28258153553125004,-0.03437333994232589
534,0.28264257068750004,-0.035050668313269646
535,0.28270360584375004,-0.03566205435437003
536,0.28276464100000004,-0.03620317391635026
537,0.28282567615625004,-0.03666983247762286
538,0.28288671131250004,-0.03705796940005338
539,0.28294774646875004,-0.037363669453422885
540,0.28300878162500004,-0.03758318528510088
541,0.28306981678125004,-0.03771297278250174
542,0.28313085193750004,-0.03774973920537559
543,0.28319188709375004,-0.03769050186033514
544,0.28325292225000004,-0.03753265326444254
545,0.28331395740625004,-0.03727402747073976
546,0.28337499256250004,-0.0369129616977687
547,0.28343602771875004,-0.03644834769936078
548,0.28349706287500004,-0.0358796683905155
549,0.28355809803125004,-0.035207016954355234
550,0.28361913318750004,-0.03443109774532717
551,0.28368016834375004,-0.033553210470245586
552,0.28374120350000004,-0.03257522105554728
553,0.28380223865625004,-0.031499524016071645
554,0.28386327381250004,-0.03032900182469102
555,0.28392430896875004,-0.029066986647314864
556,0.28398534412500004,-0.02771722887964193
557,0.28404637928125004,-0.026283875343579833
558,0.28410741443750004,-0.024771458011862518
559,0.28416844959375004,-0.0231848920292796
560,0.28422948475000004,-0.02152947990459821
561,0.28429051990625004,-0.019810917344550406
562,0.28435155506250004,-0.018035295502942795
563,0.28441259021875004,-0.016209094532077004
564,0.28447362537500004,-0.01433916423751622
565,0.28453466053125004,-0.012432689219065844
566,0.28459569568750004,-0.01049713789937051
567,0.28465673084375004,-0.008540197000135577
568,0.28471776600000004,-0.00656969500659587
569,0.28477880115625004,-0.004593519671091111
570,0.28483983631250004,-0.002619535423073146
571,0.28490087146875004,-0.0006555065543119967
572,0.28496190662500004,0.0012909687666379072
573,0.28502294178125004,0.0032125101082575176
574,0.28508397693750004,0.005101990462241562
575,0.28514501209375004,0.006952556615631435
576,0.28520604725000004,0.008757636856394194
577,0.28526708240625004,0.010510940260026382
578,0.28532811756250004,0.012206452737444492
579,0.28538915271875004,0.013838435155314664
580,0.28545018787500004,0.015401428153726839
581,0.28551122303125004,0.016890266888760858
582,0.28557225818750004,0.018300107030618393
583,0.28563329334375004,0.019626461237445887
584,0.28569432850000004,0.020865243318398487
585,0.28575536365625004,0.022012815699248105
586,0.28581639881250004,0.023066034852102568
587,0.28587743396875004,0.024022289193604735
588,0.28593846912500004,0.02487952462148355
589,0.28599950428125004,0.025636254253536415
590,0.28606053943750004,0.02629155085373805
591,0.28612157459375004,0.02684502259647048
592,0.28618260975000004,0.027296774914250303
593,0.28624364490625004,0.027647362889314207
594,0.28630468006250004,0.02789773973320665
595,0.28636571521875004,0.028049207192263483
596,0.28642675037500004,0.028103373178308532
597,0.28648778553125004,0.028062120633503856
598,0.28654882068750004,0.027927589787591432
599,0.28660985584375004,0.02770217382881169
600,0.28667089100000004,0.02738852590268263
601,0.28673192615625004,0.026989573586900358
602,0.28679296131250004,0.026508535826318486
603,0.28685399646875004,0.025948936920235515
604,0.28691503162500004,0.025314612591236928
605,0.28697606678125004,0.02460970436363934
606,0.28703710193750004,0.023838640260009605
607,0.28709813709375004,0.023006101919640393
608,0.28715917225000004,0.02211698033965536
609,0.28722020740625004,0.02117632422354608
610,0.28728124256250004,0.020189286125519488
611,0.28734227771875004,0.01916107202008064
612,0.28740331287500004,0.018096899535792414
613,0.28746434803125004,0.01700196892442753
614,0.28752538318750004,0.0158814490613896
615,0.28758641834375004,0.014740478650255556
616,0.28764745350000004,0.013584180645357397
617,0.28770848865625004,0.012417686028972587
618,0.28776952381250004,0.01124616176012476
619,0.28783055896875004,0.010074837144201631
620,0.28789159412500004,0.008909023139616268
621,0.28795262928125004,0.007754120179329548
622,0.28801366443750004,0.006615611783641692
623,0.28807469959375004,0.005499043324646129
624,0.28813573475000004,0.00440998746375704
625,0.28819676990625004,0.003353999702308497
626,0.28825780506250004,0.002336568878145741
627,0.28831884021875004,0.001363068103355464
628,0.28837987537500004,0.0004387114733563573
629,0.28844091053125004,-0.00043147908807051054
630,0.28850194568750004,-0.00124269410418528
631,0.28856298084375004,-0.001990343230927727
632,0.28862401600000004,-0.0026700497842273014
633,0.28868505115625004,-0.003277636469680057
634,0.28874608631250004,-0.0038091071028236102
635,0.28880712146875004,-0.00426062981888355
636,0.28886815662500004,-0.004628527155587753
637,0.28892919178125004,-0.004909277464818024
638,0.28899022693750004,-0.005099530502367363
639,0.28905126209375004,-0.005196137994539313
640,0.28911229725000004,-0.005196197786494626
641,0.28917333240625004,-0.005097108162436563
642,0.28923436756250004,-0.004896627388134591
643,0.28929540271875004,-0.004592932688144636
644,0.28935643787500004,-0.004184672856135451
645,0.28941747303125004,-0.003671009508039749
646,0.28947850818750004,-0.0030516435035373886
647,0.28953954334375004,-0.0023268250568946195
648,0.28960057850000004,-0.0014973482379968485
649,0.28966161365625004,-0.0005645326061727846
650,0.28972264881250004,0.000469803678394423
651,0.28978368396875004,0.001603373994213698
652,0.28984471912500004,0.002833451261887814
653,0.28990575428125004,0.004156889134502851
654,0.28996678943750004,0.005570133126305245
655,0.29002782459375004,0.007069220362276086
656,0.29008885975000004,0.008649768775871565
657,0.29014989490625004,0.01030695861836062
658,0.29021093006250004,0.012035510764694977
659,0.29027196521875004,0.013829667262635792
660,0.29033300037500004,0.01568317972637945
661,0.29039403553125004,0.01758931049506754
662,0.29045507068750004,0.01954085005595184
663,0.29051610584375004,0.021530152276888665
664,0.29057714100000004,0.02354918678786385
665,0.29063817615625004,0.02558960571826584
666,0.29069921131250004,0.02764282024710817
667,0.29076024646875004,0.029700081312367867
668,0.29082128162500004,0.031752558513833226
669,0.29088231678125004,0.033791411774087544
670,0.29094335193750004,0.03580785161288059
671,0.29100438709375004,0.03779318574727239
672,0.29106542225000004,0.03973885187616603
673,0.29112645740625004,0.0416364386233354
674,0.29118749256250004,0.043477698382959847
675,0.29124852771875004,0.04525455697280647
676,0.29130956287500004,0.04695912538007999
677,0.29137059803125004,0.048583718427393806
678,0.29143163318750004,0.05012088395977783
